source,org_id,tbl_id,year,region_code,region_name,industry_code,industry_name,industry_level,indicator,unit,value,last_modified,quality_flag
KOSIS,101,DT_1FS1101,2021,00,전국,C17,펄프 종이 및 종이제품 제조업,중분류,employees,명,60082.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C17,펄프 종이 및 종이제품 제조업,중분류,employees,명,59864.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C17,펄프 종이 및 종이제품 제조업,중분류,employees,명,60594.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C17,펄프 종이 및 종이제품 제조업,중분류,employees,명,61078.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C18,인쇄 및 기록매체 복제업,중분류,employees,명,27078.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C18,인쇄 및 기록매체 복제업,중분류,employees,명,26769.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C18,인쇄 및 기록매체 복제업,중분류,employees,명,26549.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C18,인쇄 및 기록매체 복제업,중분류,employees,명,25954.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C18,인쇄 및 기록매체 복제업,중분류,employees,명,26212.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C19,코크스 연탄 및 석유정제품 제조업,중분류,employees,명,11685.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C19,코크스 연탄 및 석유정제품 제조업,중분류,employees,명,12139.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C19,코크스 연탄 및 석유정제품 제조업,중분류,employees,명,11863.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C19,코크스 연탄 및 석유정제품 제조업,중분류,employees,명,12344.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C19,코크스 연탄 및 석유정제품 제조업,중분류,employees,명,12866.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C20,화학물질 및 화학제품 제조업; 의약품 제외,중분류,employees,명,148457.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C20,화학물질 및 화학제품 제조업; 의약품 제외,중분류,employees,명,150824.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C20,화학물질 및 화학제품 제조업; 의약품 제외,중분류,employees,명,153739.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C20,화학물질 및 화학제품 제조업; 의약품 제외,중분류,employees,명,152122.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C20,화학물질 및 화학제품 제조업; 의약품 제외,중분류,employees,명,157803.0,,valid
